danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.445,0.969,10,-3.37,0,0.338,0.00981,0.0,0.851,0.225,143.887,audio_features,0zPlzJewGJ8iIxia2bEWDN,spotify:track:0zPlzJewGJ8iIxia2bEWDN,https://api.spotify.com/v1/tracks/0zPlzJewGJ8iIxia2bEWDN,https://api.spotify.com/v1/audio-analysis/0zPlzJewGJ8iIxia2bEWDN,155028,4
0.702,0.744,7,-8.41,0,0.0427,0.00922,0.841,0.23,0.197,134.963,audio_features,0iTrYSvCB4NDvQR3DsFt6T,spotify:track:0iTrYSvCB4NDvQR3DsFt6T,https://api.spotify.com/v1/tracks/0iTrYSvCB4NDvQR3DsFt6T,https://api.spotify.com/v1/audio-analysis/0iTrYSvCB4NDvQR3DsFt6T,110125,4
0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,audio_features,035MzEbx4z2DxuRDymHXbv,spotify:track:035MzEbx4z2DxuRDymHXbv,https://api.spotify.com/v1/tracks/035MzEbx4z2DxuRDymHXbv,https://api.spotify.com/v1/audio-analysis/035MzEbx4z2DxuRDymHXbv,245959,4
0.57,0.756,5,-3.394,1,0.0257,0.0497,0.0,0.33,0.72,91.972,audio_features,5FQ77Cl1ndljtwwImdtjMy,spotify:track:5FQ77Cl1ndljtwwImdtjMy,https://api.spotify.com/v1/tracks/5FQ77Cl1ndljtwwImdtjMy,https://api.spotify.com/v1/audio-analysis/5FQ77Cl1ndljtwwImdtjMy,186043,4
0.645,0.735,2,-4.719,1,0.0475,0.0438,0.0,0.415,0.112,146.085,audio_features,1wfYQIXAzt300l6i1aYiNS,spotify:track:1wfYQIXAzt300l6i1aYiNS,https://api.spotify.com/v1/tracks/1wfYQIXAzt300l6i1aYiNS,https://api.spotify.com/v1/audio-analysis/1wfYQIXAzt300l6i1aYiNS,319190,4
0.544,0.826,1,-3.848,1,0.0288,0.0631,1.46e-05,0.113,0.596,142.029,audio_features,2ewSCWOL7EAjgmgqfI1UlS,spotify:track:2ewSCWOL7EAjgmgqfI1UlS,https://api.spotify.com/v1/tracks/2ewSCWOL7EAjgmgqfI1UlS,https://api.spotify.com/v1/audio-analysis/2ewSCWOL7EAjgmgqfI1UlS,205579,4
0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,audio_features,1XTY6rA7XQosc0ynkkE9kN,spotify:track:1XTY6rA7XQosc0ynkkE9kN,https://api.spotify.com/v1/tracks/1XTY6rA7XQosc0ynkkE9kN,https://api.spotify.com/v1/audio-analysis/1XTY6rA7XQosc0ynkkE9kN,221510,4
0.649,0.844,8,-4.352,1,0.0335,0.0518,0.0,0.106,0.542,120.972,audio_features,7Ez0QMtgIQ60BOHGHh3yPc,spotify:track:7Ez0QMtgIQ60BOHGHh3yPc,https://api.spotify.com/v1/tracks/7Ez0QMtgIQ60BOHGHh3yPc,https://api.spotify.com/v1/audio-analysis/7Ez0QMtgIQ60BOHGHh3yPc,157800,4
0.143,0.000116,0,-37.894,1,0.0916,0.851,0.973,0.109,0.0,140.571,audio_features,1fSln3JhzB7Asdi83JTvPa,spotify:track:1fSln3JhzB7Asdi83JTvPa,https://api.spotify.com/v1/tracks/1fSln3JhzB7Asdi83JTvPa,https://api.spotify.com/v1/audio-analysis/1fSln3JhzB7Asdi83JTvPa,153143,5
0.67,0.457,9,-10.651,0,0.173,0.585,0.0,0.105,0.228,142.135,audio_features,18y43ozfWR9sp5vaD9cEqe,spotify:track:18y43ozfWR9sp5vaD9cEqe,https://api.spotify.com/v1/tracks/18y43ozfWR9sp5vaD9cEqe,https://api.spotify.com/v1/audio-analysis/18y43ozfWR9sp5vaD9cEqe,191915,4
0.576,0.143,0,-12.79,1,0.0419,0.712,0.000164,0.14,0.214,115.806,audio_features,64lQdlm7FlF0AYZsRaZlBP,spotify:track:64lQdlm7FlF0AYZsRaZlBP,https://api.spotify.com/v1/tracks/64lQdlm7FlF0AYZsRaZlBP,https://api.spotify.com/v1/audio-analysis/64lQdlm7FlF0AYZsRaZlBP,246987,3
0.71,0.899,11,-4.032,0,0.118,0.0857,0.112,0.189,0.555,162.927,audio_features,0LzidBf7cUsnZnG34OUPSF,spotify:track:0LzidBf7cUsnZnG34OUPSF,https://api.spotify.com/v1/tracks/0LzidBf7cUsnZnG34OUPSF,https://api.spotify.com/v1/audio-analysis/0LzidBf7cUsnZnG34OUPSF,146240,4
0.579,0.556,4,-6.277,0,0.0511,0.0214,0.0,0.0904,0.558,116.943,audio_features,1bHnRc60O1N0l3PbHjaKyK,spotify:track:1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/tracks/1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/audio-analysis/1bHnRc60O1N0l3PbHjaKyK,216667,4
0.647,0.776,7,-5.221,1,0.0514,0.00686,0.0,0.119,0.268,103.919,audio_features,7qaMlLPdwNiiU1Uiy1oAdO,spotify:track:7qaMlLPdwNiiU1Uiy1oAdO,https://api.spotify.com/v1/tracks/7qaMlLPdwNiiU1Uiy1oAdO,https://api.spotify.com/v1/audio-analysis/7qaMlLPdwNiiU1Uiy1oAdO,162733,4
0.749,0.652,9,-5.611,1,0.0575,0.00506,8.92e-06,0.238,0.625,111.945,audio_features,0Vz146N2GxkVJw4kSGXrNi,spotify:track:0Vz146N2GxkVJw4kSGXrNi,https://api.spotify.com/v1/tracks/0Vz146N2GxkVJw4kSGXrNi,https://api.spotify.com/v1/audio-analysis/0Vz146N2GxkVJw4kSGXrNi,179865,4
0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,audio_features,37CoOXIsgF3NzbK1zHZetk,spotify:track:37CoOXIsgF3NzbK1zHZetk,https://api.spotify.com/v1/tracks/37CoOXIsgF3NzbK1zHZetk,https://api.spotify.com/v1/audio-analysis/37CoOXIsgF3NzbK1zHZetk,186067,4
0.445,0.797,11,-5.086,0,0.0434,0.000227,0.0,0.363,0.267,135.483,audio_features,444vevlQjTnKioLLncteGv,spotify:track:444vevlQjTnKioLLncteGv,https://api.spotify.com/v1/tracks/444vevlQjTnKioLLncteGv,https://api.spotify.com/v1/audio-analysis/444vevlQjTnKioLLncteGv,205288,4
0.809,0.87,8,-6.356,0,0.0601,0.376,4.64e-06,0.106,0.903,127.926,audio_features,1tGGJ4SRZnd2H0E2dV05iM,spotify:track:1tGGJ4SRZnd2H0E2dV05iM,https://api.spotify.com/v1/tracks/1tGGJ4SRZnd2H0E2dV05iM,https://api.spotify.com/v1/audio-analysis/1tGGJ4SRZnd2H0E2dV05iM,138560,3
0.297,0.839,7,-4.448,1,0.0848,0.399,0.0,0.0965,0.303,152.997,audio_features,2OLaeJRrRjFgLfTsccnzlM,spotify:track:2OLaeJRrRjFgLfTsccnzlM,https://api.spotify.com/v1/tracks/2OLaeJRrRjFgLfTsccnzlM,https://api.spotify.com/v1/audio-analysis/2OLaeJRrRjFgLfTsccnzlM,268653,3
0.549,0.584,7,-3.976,1,0.147,0.301,0.0,0.109,0.594,179.839,audio_features,0NnbCdowqhKtgtNEQ9oeBX,spotify:track:0NnbCdowqhKtgtNEQ9oeBX,https://api.spotify.com/v1/tracks/0NnbCdowqhKtgtNEQ9oeBX,https://api.spotify.com/v1/audio-analysis/0NnbCdowqhKtgtNEQ9oeBX,183667,3
0.764,0.629,1,-5.985,0,0.269,0.0128,0.0,0.249,0.351,145.046,audio_features,2p5La0D38fkvhobrC1HRCU,spotify:track:2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/tracks/2p5La0D38fkvhobrC1HRCU,https://api.spotify.com/v1/audio-analysis/2p5La0D38fkvhobrC1HRCU,146133,4
0.688,0.821,9,-6.042,0,0.07,0.0929,8.46e-05,0.137,0.744,138.049,audio_features,3CEk3KwDixeCKOVPacup7L,spotify:track:3CEk3KwDixeCKOVPacup7L,https://api.spotify.com/v1/tracks/3CEk3KwDixeCKOVPacup7L,https://api.spotify.com/v1/audio-analysis/3CEk3KwDixeCKOVPacup7L,177652,3
0.637,0.634,2,-8.126,1,0.426,0.174,0.0,0.149,0.49,178.037,audio_features,6IEXjer2qbXhRLFv99NQQv,spotify:track:6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/tracks/6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/audio-analysis/6IEXjer2qbXhRLFv99NQQv,194048,4
0.724,0.624,1,-6.242,0,0.0649,0.00829,0.0,0.156,0.216,145.99,audio_features,10QtceSp0oOi9AfEymzTRG,spotify:track:10QtceSp0oOi9AfEymzTRG,https://api.spotify.com/v1/tracks/10QtceSp0oOi9AfEymzTRG,https://api.spotify.com/v1/audio-analysis/10QtceSp0oOi9AfEymzTRG,178416,4
0.632,0.829,1,-5.153,0,0.0316,0.34,0.0,0.136,0.542,124.993,audio_features,7igdQmBTT2pg6MJ6lsEQRy,spotify:track:7igdQmBTT2pg6MJ6lsEQRy,https://api.spotify.com/v1/tracks/7igdQmBTT2pg6MJ6lsEQRy,https://api.spotify.com/v1/audio-analysis/7igdQmBTT2pg6MJ6lsEQRy,176640,4
0.617,0.369,3,-8.078,1,0.0285,0.22,0.000365,0.11,0.257,73.008,audio_features,1fOvzFCRA3Ko0ihc2QTE29,spotify:track:1fOvzFCRA3Ko0ihc2QTE29,https://api.spotify.com/v1/tracks/1fOvzFCRA3Ko0ihc2QTE29,https://api.spotify.com/v1/audio-analysis/1fOvzFCRA3Ko0ihc2QTE29,184107,4
0.957,0.677,5,-3.979,0,0.292,0.483,0.000438,0.0961,0.469,115.0,audio_features,16dUQ4quIHDe4ZZ0wF1EMN,spotify:track:16dUQ4quIHDe4ZZ0wF1EMN,https://api.spotify.com/v1/tracks/16dUQ4quIHDe4ZZ0wF1EMN,https://api.spotify.com/v1/audio-analysis/16dUQ4quIHDe4ZZ0wF1EMN,198667,4
0.682,0.532,5,-9.733,1,0.0424,0.278,0.0,0.0829,0.479,156.532,audio_features,1mAfZYkVfwcPuqqPJZ1Opu,spotify:track:1mAfZYkVfwcPuqqPJZ1Opu,https://api.spotify.com/v1/tracks/1mAfZYkVfwcPuqqPJZ1Opu,https://api.spotify.com/v1/audio-analysis/1mAfZYkVfwcPuqqPJZ1Opu,256871,4
0.795,0.55,7,-5.704,0,0.0882,0.123,0.0,0.0873,0.152,119.975,audio_features,48rsYvIQXUAtxcmIoStOaM,spotify:track:48rsYvIQXUAtxcmIoStOaM,https://api.spotify.com/v1/tracks/48rsYvIQXUAtxcmIoStOaM,https://api.spotify.com/v1/audio-analysis/48rsYvIQXUAtxcmIoStOaM,131493,4
0.803,0.708,6,-6.965,1,0.0329,0.146,3.84e-05,0.115,0.889,129.936,audio_features,1PexKCGqX41T01rtTH08YN,spotify:track:1PexKCGqX41T01rtTH08YN,https://api.spotify.com/v1/tracks/1PexKCGqX41T01rtTH08YN,https://api.spotify.com/v1/audio-analysis/1PexKCGqX41T01rtTH08YN,174923,3
0.72,0.614,4,-5.482,1,0.188,0.0407,0.0,0.103,0.533,75.44,audio_features,6dkffLWo31KnXmwCLsgA2K,spotify:track:6dkffLWo31KnXmwCLsgA2K,https://api.spotify.com/v1/tracks/6dkffLWo31KnXmwCLsgA2K,https://api.spotify.com/v1/audio-analysis/6dkffLWo31KnXmwCLsgA2K,130227,4
0.816,0.252,1,-12.593,0,0.454,0.5,2.26e-06,0.102,0.256,74.981,audio_features,6TJaoJX8VhptZ0DkcsjWaR,spotify:track:6TJaoJX8VhptZ0DkcsjWaR,https://api.spotify.com/v1/tracks/6TJaoJX8VhptZ0DkcsjWaR,https://api.spotify.com/v1/audio-analysis/6TJaoJX8VhptZ0DkcsjWaR,124800,4
0.312,0.229,2,-11.656,1,0.0327,0.931,0.0,0.165,0.239,132.493,audio_features,6BQPRUFGHsgtNYJxuwhktR,spotify:track:6BQPRUFGHsgtNYJxuwhktR,https://api.spotify.com/v1/tracks/6BQPRUFGHsgtNYJxuwhktR,https://api.spotify.com/v1/audio-analysis/6BQPRUFGHsgtNYJxuwhktR,284305,3
0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,audio_features,1MB8kTH7VKvAMfL9SHgJmG,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/tracks/1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/audio-analysis/1MB8kTH7VKvAMfL9SHgJmG,215600,4
0.452,0.247,9,-13.24,1,0.033,0.972,0.132,0.0577,0.216,102.412,audio_features,1o82DwNisONAd2mu1RcGE6,spotify:track:1o82DwNisONAd2mu1RcGE6,https://api.spotify.com/v1/tracks/1o82DwNisONAd2mu1RcGE6,https://api.spotify.com/v1/audio-analysis/1o82DwNisONAd2mu1RcGE6,339891,4
0.523,0.419,0,-12.465,1,0.143,0.0876,0.0,0.155,0.194,110.633,audio_features,2mexnPoWLPhuA6yocViyge,spotify:track:2mexnPoWLPhuA6yocViyge,https://api.spotify.com/v1/tracks/2mexnPoWLPhuA6yocViyge,https://api.spotify.com/v1/audio-analysis/2mexnPoWLPhuA6yocViyge,240483,5
0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,audio_features,51vRumtqbkNW9wrKfESwfu,spotify:track:51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/tracks/51vRumtqbkNW9wrKfESwfu,https://api.spotify.com/v1/audio-analysis/51vRumtqbkNW9wrKfESwfu,182149,4
0.719,0.756,10,-4.385,1,0.0356,0.0272,0.0,0.191,0.863,126.011,audio_features,4inPxqHrj9VmjLx5JCDCV4,spotify:track:4inPxqHrj9VmjLx5JCDCV4,https://api.spotify.com/v1/tracks/4inPxqHrj9VmjLx5JCDCV4,https://api.spotify.com/v1/audio-analysis/4inPxqHrj9VmjLx5JCDCV4,145441,4
0.822,0.32,8,-8.184,1,0.139,0.425,0.000101,0.121,0.311,119.983,audio_features,3ria9Axw5mheRAOoP9bnof,spotify:track:3ria9Axw5mheRAOoP9bnof,https://api.spotify.com/v1/tracks/3ria9Axw5mheRAOoP9bnof,https://api.spotify.com/v1/audio-analysis/3ria9Axw5mheRAOoP9bnof,208038,4
0.843,0.794,1,-4.686,0,0.0426,0.226,1.22e-06,0.25,0.796,92.998,audio_features,6k5wiT5l9DK8iZmhvEvoqo,spotify:track:6k5wiT5l9DK8iZmhvEvoqo,https://api.spotify.com/v1/tracks/6k5wiT5l9DK8iZmhvEvoqo,https://api.spotify.com/v1/audio-analysis/6k5wiT5l9DK8iZmhvEvoqo,275040,4
0.346,0.929,1,-1.494,1,0.169,0.0153,0.0,0.125,0.488,156.232,audio_features,0EvsatxXGGHUxaAlksEeNK,spotify:track:0EvsatxXGGHUxaAlksEeNK,https://api.spotify.com/v1/tracks/0EvsatxXGGHUxaAlksEeNK,https://api.spotify.com/v1/audio-analysis/0EvsatxXGGHUxaAlksEeNK,113173,4
0.486,0.899,2,-4.713,1,0.0489,0.00115,0.0,0.102,0.356,169.934,audio_features,7jvtmQ3onpWeUm7dyFSSSc,spotify:track:7jvtmQ3onpWeUm7dyFSSSc,https://api.spotify.com/v1/tracks/7jvtmQ3onpWeUm7dyFSSSc,https://api.spotify.com/v1/audio-analysis/7jvtmQ3onpWeUm7dyFSSSc,183410,4
0.635,0.624,2,-7.104,1,0.0304,0.0022,0.0455,0.188,0.336,119.97,audio_features,4mxiv6HQfhqgIuN5iOONQd,spotify:track:4mxiv6HQfhqgIuN5iOONQd,https://api.spotify.com/v1/tracks/4mxiv6HQfhqgIuN5iOONQd,https://api.spotify.com/v1/audio-analysis/4mxiv6HQfhqgIuN5iOONQd,225426,4
0.637,0.519,10,-9.042,1,0.114,0.278,2.11e-05,0.109,0.263,109.795,audio_features,1dh5DUke1yHJzIF3Sa7nXC,spotify:track:1dh5DUke1yHJzIF3Sa7nXC,https://api.spotify.com/v1/tracks/1dh5DUke1yHJzIF3Sa7nXC,https://api.spotify.com/v1/audio-analysis/1dh5DUke1yHJzIF3Sa7nXC,146234,4
0.715,0.738,2,-4.42,1,0.0577,0.00199,0.0,0.208,0.36,160.07,audio_features,1mFpMoeZfkIqtqW2AfQ8ba,spotify:track:1mFpMoeZfkIqtqW2AfQ8ba,https://api.spotify.com/v1/tracks/1mFpMoeZfkIqtqW2AfQ8ba,https://api.spotify.com/v1/audio-analysis/1mFpMoeZfkIqtqW2AfQ8ba,162000,4
0.877,0.229,1,-15.385,1,0.553,0.0981,0.0,0.139,0.336,134.991,audio_features,7idI4LLo9LVLqrvvzhSj3n,spotify:track:7idI4LLo9LVLqrvvzhSj3n,https://api.spotify.com/v1/tracks/7idI4LLo9LVLqrvvzhSj3n,https://api.spotify.com/v1/audio-analysis/7idI4LLo9LVLqrvvzhSj3n,142838,4
0.765,0.468,11,-10.343,0,0.328,0.818,0.00708,0.109,0.347,127.984,audio_features,5QOBT97OmYCZo1W5u7tRrB,spotify:track:5QOBT97OmYCZo1W5u7tRrB,https://api.spotify.com/v1/tracks/5QOBT97OmYCZo1W5u7tRrB,https://api.spotify.com/v1/audio-analysis/5QOBT97OmYCZo1W5u7tRrB,182013,4
0.673,0.526,8,-7.612,1,0.0677,0.00172,0.0,0.3,0.303,75.505,audio_features,5GCU2LJWPzoP8Q6nexs61z,spotify:track:5GCU2LJWPzoP8Q6nexs61z,https://api.spotify.com/v1/tracks/5GCU2LJWPzoP8Q6nexs61z,https://api.spotify.com/v1/audio-analysis/5GCU2LJWPzoP8Q6nexs61z,139867,4
0.651,0.617,9,-6.808,0,0.173,0.218,0.0,0.294,0.826,143.936,audio_features,4Dg3WEqGpBbSu4EKjudiwV,spotify:track:4Dg3WEqGpBbSu4EKjudiwV,https://api.spotify.com/v1/tracks/4Dg3WEqGpBbSu4EKjudiwV,https://api.spotify.com/v1/audio-analysis/4Dg3WEqGpBbSu4EKjudiwV,193193,3
0.836,0.54,1,-8.629,1,0.327,0.158,0.0,0.302,0.277,121.979,audio_features,4Wlz0HsHZlJy0NDK2h6jq6,spotify:track:4Wlz0HsHZlJy0NDK2h6jq6,https://api.spotify.com/v1/tracks/4Wlz0HsHZlJy0NDK2h6jq6,https://api.spotify.com/v1/audio-analysis/4Wlz0HsHZlJy0NDK2h6jq6,153392,4
0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008,audio_features,1s7oOCT8vauUh01PbJD6ps,spotify:track:1s7oOCT8vauUh01PbJD6ps,https://api.spotify.com/v1/tracks/1s7oOCT8vauUh01PbJD6ps,https://api.spotify.com/v1/audio-analysis/1s7oOCT8vauUh01PbJD6ps,239318,4
0.57,0.589,9,-5.378,1,0.0488,0.0753,0.0,0.0582,0.796,182.318,audio_features,0kzN7YAMSbmlHOvxlbQW9y,spotify:track:0kzN7YAMSbmlHOvxlbQW9y,https://api.spotify.com/v1/tracks/0kzN7YAMSbmlHOvxlbQW9y,https://api.spotify.com/v1/audio-analysis/0kzN7YAMSbmlHOvxlbQW9y,190554,4
0.674,0.609,2,-6.306,0,0.045,0.461,0.0,0.328,0.509,116.066,audio_features,0OEe83mMZ5kaNw5uZQ7ilG,spotify:track:0OEe83mMZ5kaNw5uZQ7ilG,https://api.spotify.com/v1/tracks/0OEe83mMZ5kaNw5uZQ7ilG,https://api.spotify.com/v1/audio-analysis/0OEe83mMZ5kaNw5uZQ7ilG,274138,4
0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,audio_features,0b6xZk9f96N77BfmYWnQNC,spotify:track:0b6xZk9f96N77BfmYWnQNC,https://api.spotify.com/v1/tracks/0b6xZk9f96N77BfmYWnQNC,https://api.spotify.com/v1/audio-analysis/0b6xZk9f96N77BfmYWnQNC,155722,4
0.839,0.502,1,-8.289,1,0.12,0.00784,0.0,0.0741,0.635,136.098,audio_features,3jbmFRlCmqYOfjKXe1ve82,spotify:track:3jbmFRlCmqYOfjKXe1ve82,https://api.spotify.com/v1/tracks/3jbmFRlCmqYOfjKXe1ve82,https://api.spotify.com/v1/audio-analysis/3jbmFRlCmqYOfjKXe1ve82,179118,4
0.718,0.545,6,-10.728,0,0.191,0.221,0.000415,0.0945,0.889,89.337,audio_features,1JhGcvVRdJoteIf56GkGwf,spotify:track:1JhGcvVRdJoteIf56GkGwf,https://api.spotify.com/v1/tracks/1JhGcvVRdJoteIf56GkGwf,https://api.spotify.com/v1/audio-analysis/1JhGcvVRdJoteIf56GkGwf,151487,4
0.462,0.771,1,-2.931,0,0.342,0.0537,0.113,0.401,0.482,170.392,audio_features,3XOmSRuEEq7rK4XNzWQdyT,spotify:track:3XOmSRuEEq7rK4XNzWQdyT,https://api.spotify.com/v1/tracks/3XOmSRuEEq7rK4XNzWQdyT,https://api.spotify.com/v1/audio-analysis/3XOmSRuEEq7rK4XNzWQdyT,171000,4
0.549,0.761,4,-7.489,1,0.0269,0.00616,0.826,0.156,0.326,134.026,audio_features,7ne2hzW4jaU5tacaCI4kJH,spotify:track:7ne2hzW4jaU5tacaCI4kJH,https://api.spotify.com/v1/tracks/7ne2hzW4jaU5tacaCI4kJH,https://api.spotify.com/v1/audio-analysis/7ne2hzW4jaU5tacaCI4kJH,227426,4
0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,audio_features,0NZPBYD5qbEWRs3PrGiRkT,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/tracks/0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/audio-analysis/0NZPBYD5qbEWRs3PrGiRkT,156943,4
0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,audio_features,7ovUcF5uHTBRzUpB6ZOmvt,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/tracks/7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/audio-analysis/7ovUcF5uHTBRzUpB6ZOmvt,213234,4
0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027,audio_features,6zZWoHlF2zNSLUNLvx4GUl,spotify:track:6zZWoHlF2zNSLUNLvx4GUl,https://api.spotify.com/v1/tracks/6zZWoHlF2zNSLUNLvx4GUl,https://api.spotify.com/v1/audio-analysis/6zZWoHlF2zNSLUNLvx4GUl,203216,4
0.594,0.553,5,-4.595,0,0.0273,0.000656,0.0,0.2,0.209,94.556,audio_features,6FRiFD0r9Mnv9VFnW4A7wB,spotify:track:6FRiFD0r9Mnv9VFnW4A7wB,https://api.spotify.com/v1/tracks/6FRiFD0r9Mnv9VFnW4A7wB,https://api.spotify.com/v1/audio-analysis/6FRiFD0r9Mnv9VFnW4A7wB,131262,4
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,2NbsBSshscKIPRG3kwBbfo,spotify:track:2NbsBSshscKIPRG3kwBbfo,https://api.spotify.com/v1/tracks/2NbsBSshscKIPRG3kwBbfo,https://api.spotify.com/v1/audio-analysis/2NbsBSshscKIPRG3kwBbfo,160166,3
0.597,0.481,10,-9.428,0,0.0534,0.559,0.0,0.114,0.329,146.999,audio_features,2PHAwk4AGIF6dLyWpJjiqB,spotify:track:2PHAwk4AGIF6dLyWpJjiqB,https://api.spotify.com/v1/tracks/2PHAwk4AGIF6dLyWpJjiqB,https://api.spotify.com/v1/audio-analysis/2PHAwk4AGIF6dLyWpJjiqB,259847,4
0.473,0.452,9,-14.238,1,0.0267,0.0316,0.859,0.119,0.48,79.318,audio_features,4Rsv5fRmgTH88RLp7xN5sz,spotify:track:4Rsv5fRmgTH88RLp7xN5sz,https://api.spotify.com/v1/tracks/4Rsv5fRmgTH88RLp7xN5sz,https://api.spotify.com/v1/audio-analysis/4Rsv5fRmgTH88RLp7xN5sz,177029,4
0.43,0.671,9,-6.456,1,0.294,0.66,0.0,0.512,0.649,77.022,audio_features,6NWlMpjEXx3u9f5liDGuE5,spotify:track:6NWlMpjEXx3u9f5liDGuE5,https://api.spotify.com/v1/tracks/6NWlMpjEXx3u9f5liDGuE5,https://api.spotify.com/v1/audio-analysis/6NWlMpjEXx3u9f5liDGuE5,266848,4
0.835,0.786,1,-5.292,0,0.293,0.0446,0.0,0.0774,0.714,92.831,audio_features,4xU4XeklG562EnanWzpY3A,spotify:track:4xU4XeklG562EnanWzpY3A,https://api.spotify.com/v1/tracks/4xU4XeklG562EnanWzpY3A,https://api.spotify.com/v1/audio-analysis/4xU4XeklG562EnanWzpY3A,146559,4
0.865,0.785,1,-3.313,1,0.0483,0.0221,0.0,0.286,0.836,108.031,audio_features,2pLZ6tUBapqlngc9lnYz4M,spotify:track:2pLZ6tUBapqlngc9lnYz4M,https://api.spotify.com/v1/tracks/2pLZ6tUBapqlngc9lnYz4M,https://api.spotify.com/v1/audio-analysis/2pLZ6tUBapqlngc9lnYz4M,162545,4
0.454,0.531,1,-9.628,1,0.172,0.18,3.17e-06,0.105,0.107,83.119,audio_features,0wI9sEQbz9LlI7P1NDutmU,spotify:track:0wI9sEQbz9LlI7P1NDutmU,https://api.spotify.com/v1/tracks/0wI9sEQbz9LlI7P1NDutmU,https://api.spotify.com/v1/audio-analysis/0wI9sEQbz9LlI7P1NDutmU,316630,4
0.596,0.651,9,-4.604,1,0.0331,0.0971,0.0,0.279,0.255,73.959,audio_features,0gWrMbx6pbdH3n3nsLjE55,spotify:track:0gWrMbx6pbdH3n3nsLjE55,https://api.spotify.com/v1/tracks/0gWrMbx6pbdH3n3nsLjE55,https://api.spotify.com/v1/audio-analysis/0gWrMbx6pbdH3n3nsLjE55,147819,4
0.6,0.567,9,-7.269,0,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,audio_features,4VMRsbfZzd3SfQtaJ1Wpwi,spotify:track:4VMRsbfZzd3SfQtaJ1Wpwi,https://api.spotify.com/v1/tracks/4VMRsbfZzd3SfQtaJ1Wpwi,https://api.spotify.com/v1/audio-analysis/4VMRsbfZzd3SfQtaJ1Wpwi,268235,4
0.471,0.913,10,-6.727,0,0.0392,0.178,0.000465,0.44,0.363,90.231,audio_features,1tuSpba0RXUMubHpAOWlMN,spotify:track:1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/tracks/1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/audio-analysis/1tuSpba0RXUMubHpAOWlMN,152551,4
0.626,0.535,9,-4.901,0,0.0289,0.71,1.76e-06,0.109,0.358,143.851,audio_features,790xAaylcgzyKm40GM95Gl,spotify:track:790xAaylcgzyKm40GM95Gl,https://api.spotify.com/v1/tracks/790xAaylcgzyKm40GM95Gl,https://api.spotify.com/v1/audio-analysis/790xAaylcgzyKm40GM95Gl,145833,3
0.532,0.896,8,-4.356,1,0.184,0.00869,0.0,0.106,0.479,150.06,audio_features,5KyOUICJIvO0z71MBdPGiX,spotify:track:5KyOUICJIvO0z71MBdPGiX,https://api.spotify.com/v1/tracks/5KyOUICJIvO0z71MBdPGiX,https://api.spotify.com/v1/audio-analysis/5KyOUICJIvO0z71MBdPGiX,187311,4
0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,audio_features,1y3CG6thNhG1ndaNW0JuEp,spotify:track:1y3CG6thNhG1ndaNW0JuEp,https://api.spotify.com/v1/tracks/1y3CG6thNhG1ndaNW0JuEp,https://api.spotify.com/v1/audio-analysis/1y3CG6thNhG1ndaNW0JuEp,225827,4
